Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-04-21,296.91116324455527,302.849392451092,296.4730857105753,301.4378356933594,24411865,0.0,0.0
2026-04-22,301.77854447435044,302.3139461377078,297.0085024549496,297.39788818359375,24500511,0.0,0.0
2026-04-23,295.93767496628874,298.22535701375915,295.2075655708127,297.20318603515625,10701849,0.0,0.0
2026-04-24,298.5174072251711,298.5174072251711,293.114609250071,293.6013488769531,17011704,0.0,0.0
2026-04-27,295.5969487737246,297.5439071449768,294.8181773085145,295.7916564941406,14382348,0.0,0.0
2026-04-28,296.32707115310103,297.6899361310764,294.526128639099,296.3757629394531,12907339,0.0,0.0
2026-04-29,297.00850597252486,309.0796419528162,297.00850597252486,307.86279296875,31199038,0.0,0.0
2026-04-30,307.86278680248944,309.07963576218305,304.99101137432183,306.548583984375,11541956,0.0,0.0
2026-05-01,306.548583984375,306.548583984375,306.548583984375,306.548583984375,0,0.0,0.0
2026-05-04,309.4690426623296,309.4690426623296,302.26530226968964,302.8493957519531,20245091,0.0,0.0
2026-05-05,302.8494008323303,305.38045282577866,301.4378440355334,303.19012451171875,26795704,0.0,0.0
2026-05-06,304.504273955316,305.28307511999276,301.04843476850743,302.4599914550781,20287609,0.0,0.0
2026-05-07,303.1901061095417,303.38478412292693,298.85811182359606,299.24749755859375,25718615,0.0,0.0
2026-05-08,300.70773068347654,300.70773068347654,297.59261494674206,299.29620361328125,17739844,0.0,0.0
2026-05-11,298.85811207299713,299.83159126541733,297.05716962537434,297.7386169433594,14968661,0.0,0.0
2026-05-12,297.25189225671994,298.1280176321973,292.141126240168,292.7252197265625,15968338,0.0,0.0
2026-05-13,293.99072694682496,297.6899361310764,293.0659097966479,296.3757629394531,13024778,0.0,0.0
2026-05-14,296.91115977719784,300.9997843525029,296.7651438369858,299.0528259277344,11113377,0.0,0.0
2026-05-15,299.0528357626027,303.77418633135375,298.17668067606064,301.2431640625,11954564,0.0,0.0
2026-05-18,301.24314294849347,304.01753483399096,298.371367495507,301.924560546875,14422870,0.0,0.0
2026-05-19,303.67685162223455,305.91584192326644,300.17232052251813,302.0705871582031,17519355,0.0,0.0
2026-05-20,300.8050809313701,301.43783648682927,298.07935098097914,299.3935241699219,12127920,0.0,0.0
2026-05-21,301.6325293694972,303.0440563532439,297.68992087203304,299.8802490234375,21868988,0.0,0.0
2026-05-22,297.7872949531656,298.8581280637695,293.01725259672514,293.6986999511719,30751752,0.0,0.0
2026-05-25,295.8890075683594,297.3978884085819,294.33143494437775,295.8890075683594,15734247,0.0,0.0
2026-05-26,296.27839961224,296.32706168880947,293.1145922213104,293.6499938964844,37560542,0.0,0.0
2026-05-27,295.6499938964844,296.3500061035156,291.04998779296875,291.95001220703125,25446093,8.0,0.0
2026-05-28,291.95001220703125,291.95001220703125,291.95001220703125,291.95001220703125,0,0.0,0.0
2026-05-29,292.0,292.3999938964844,285.8999938964844,286.8999938964844,31930439,0.0,0.0
2026-06-01,287.79998779296875,288.54998779296875,278.29998779296875,279.6499938964844,23477875,0.0,0.0
